[ AI-Rank-Log  4/ 8 11:53:15.817 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 8 11:58:41.174 ]sampleid: 000000144114.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:41.582 ]sampleid: 000000144300.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:41.991 ]sampleid: 000000144333.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:42.398 ]sampleid: 000000144706.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:42.800 ]sampleid: 000000144784.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:43.205 ]sampleid: 000000144798.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:43.608 ]sampleid: 000000144932.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:44. 12 ]sampleid: 000000144984.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:44.417 ]sampleid: 000000145020.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:44.824 ]sampleid: 000000145591.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:45.235 ]sampleid: 000000145597.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:45.645 ]sampleid: 000000145620.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:46. 51 ]sampleid: 000000145665.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:46.462 ]sampleid: 000000145781.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:46.872 ]sampleid: 000000146155.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:47.281 ]sampleid: 000000146358.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:47.689 ]sampleid: 000000146363.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:48.100 ]sampleid: 000000146457.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:48.513 ]sampleid: 000000146489.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:48.924 ]sampleid: 000000146498.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:49.339 ]sampleid: 000000146667.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:49.747 ]sampleid: 000000146825.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:50.159 ]sampleid: 000000146831.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:50.570 ]sampleid: 000000147205.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:50.982 ]sampleid: 000000147223.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:51.394 ]sampleid: 000000147338.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:51.805 ]sampleid: 000000147415.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:52.221 ]sampleid: 000000147498.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:52.637 ]sampleid: 000000147518.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:53. 52 ]sampleid: 000000147725.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:53.462 ]sampleid: 000000147729.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:53.877 ]sampleid: 000000147740.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:54.290 ]sampleid: 000000147745.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:54.705 ]sampleid: 000000148508.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:55.113 ]sampleid: 000000148620.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:55.528 ]sampleid: 000000148662.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:55.945 ]sampleid: 000000148707.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:56.362 ]sampleid: 000000148719.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:56.779 ]sampleid: 000000148730.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:57.198 ]sampleid: 000000148739.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:57.613 ]sampleid: 000000148783.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:58. 25 ]sampleid: 000000148957.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:58.441 ]sampleid: 000000148999.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:58.852 ]sampleid: 000000149222.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:59.269 ]sampleid: 000000149375.jpg, result=true
[ AI-Rank-Log  4/ 8 11:58:59.693 ]sampleid: 000000149406.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 0.112 ]sampleid: 000000149568.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 0.535 ]sampleid: 000000149622.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 0.942 ]sampleid: 000000149770.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 1.357 ]sampleid: 000000150224.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 1.778 ]sampleid: 000000150265.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 2.199 ]sampleid: 000000150417.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 2.616 ]sampleid: 000000150638.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 3. 31 ]sampleid: 000000150649.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 3.456 ]sampleid: 000000150726.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 3.873 ]sampleid: 000000150930.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 4.290 ]sampleid: 000000151000.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 4.711 ]sampleid: 000000151051.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 5.135 ]sampleid: 000000151480.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 5.556 ]sampleid: 000000151516.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 5.976 ]sampleid: 000000151629.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 6.395 ]sampleid: 000000151657.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 6.819 ]sampleid: 000000151662.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 7.242 ]sampleid: 000000151820.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 7.666 ]sampleid: 000000151857.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 8. 88 ]sampleid: 000000151938.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 8.514 ]sampleid: 000000151962.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 8.935 ]sampleid: 000000152120.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 9.365 ]sampleid: 000000152214.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59: 9.792 ]sampleid: 000000152465.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:10.216 ]sampleid: 000000152686.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:10.641 ]sampleid: 000000152740.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:11. 66 ]sampleid: 000000152771.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:11.490 ]sampleid: 000000152870.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:11.916 ]sampleid: 000000153011.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:12.337 ]sampleid: 000000153217.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:12.762 ]sampleid: 000000153229.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:13.187 ]sampleid: 000000153299.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:13.612 ]sampleid: 000000153343.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:14. 42 ]sampleid: 000000153510.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:14.466 ]sampleid: 000000153527.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:14.893 ]sampleid: 000000153529.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:15.319 ]sampleid: 000000153568.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:15.744 ]sampleid: 000000153632.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:16.171 ]sampleid: 000000153669.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:16.603 ]sampleid: 000000153782.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:17. 28 ]sampleid: 000000153797.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:17.455 ]sampleid: 000000154000.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:17.887 ]sampleid: 000000154004.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:18.316 ]sampleid: 000000154087.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:18.744 ]sampleid: 000000154213.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:19.169 ]sampleid: 000000154339.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:19.599 ]sampleid: 000000154358.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:20. 29 ]sampleid: 000000154425.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:20.458 ]sampleid: 000000154431.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:20.883 ]sampleid: 000000154644.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:21.315 ]sampleid: 000000154705.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:21.740 ]sampleid: 000000154718.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:22.175 ]sampleid: 000000154947.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:22.605 ]sampleid: 000000155051.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:23. 36 ]sampleid: 000000155145.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:23.465 ]sampleid: 000000155154.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:23.898 ]sampleid: 000000155179.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:24.328 ]sampleid: 000000155291.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:24.762 ]sampleid: 000000155341.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:25.196 ]sampleid: 000000155443.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:25.627 ]sampleid: 000000155451.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:26. 60 ]sampleid: 000000155571.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:26.498 ]sampleid: 000000156071.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:26.937 ]sampleid: 000000156076.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:27.368 ]sampleid: 000000156278.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:27.804 ]sampleid: 000000156292.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:28.233 ]sampleid: 000000156372.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:28.667 ]sampleid: 000000156643.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:29. 97 ]sampleid: 000000156924.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:29.527 ]sampleid: 000000157046.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:29.959 ]sampleid: 000000157098.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:30.396 ]sampleid: 000000157124.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:30.826 ]sampleid: 000000157138.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:31.264 ]sampleid: 000000157213.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:31.700 ]sampleid: 000000157365.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:32.136 ]sampleid: 000000157390.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:32.574 ]sampleid: 000000157418.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:33.  9 ]sampleid: 000000157601.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:33.445 ]sampleid: 000000157756.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:33.883 ]sampleid: 000000157767.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:34.321 ]sampleid: 000000157807.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:34.759 ]sampleid: 000000157847.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:35.196 ]sampleid: 000000157928.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:35.632 ]sampleid: 000000158227.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:36. 76 ]sampleid: 000000158548.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:36.515 ]sampleid: 000000158660.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:36.951 ]sampleid: 000000158744.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:37.394 ]sampleid: 000000158945.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:37.832 ]sampleid: 000000158956.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:38.271 ]sampleid: 000000159112.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:38.707 ]sampleid: 000000159282.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:39.145 ]sampleid: 000000159311.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:39.586 ]sampleid: 000000159399.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:40. 31 ]sampleid: 000000159458.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:40.470 ]sampleid: 000000159684.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:40.910 ]sampleid: 000000159791.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:41.354 ]sampleid: 000000159977.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:41.798 ]sampleid: 000000160012.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:42.238 ]sampleid: 000000160556.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:42.679 ]sampleid: 000000160666.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:43.121 ]sampleid: 000000160728.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:43.563 ]sampleid: 000000160772.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:44.  6 ]sampleid: 000000160864.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:44.447 ]sampleid: 000000161008.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:44.894 ]sampleid: 000000161032.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:45.331 ]sampleid: 000000161044.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:45.770 ]sampleid: 000000161128.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:46.211 ]sampleid: 000000161397.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:46.659 ]sampleid: 000000161609.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:47.103 ]sampleid: 000000161642.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:47.546 ]sampleid: 000000161781.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:47.989 ]sampleid: 000000161799.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:48.438 ]sampleid: 000000161820.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:48.881 ]sampleid: 000000161861.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:49.333 ]sampleid: 000000161875.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:49.783 ]sampleid: 000000161879.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:50.228 ]sampleid: 000000161925.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:50.671 ]sampleid: 000000161978.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:51.114 ]sampleid: 000000162035.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:51.567 ]sampleid: 000000162092.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:52. 16 ]sampleid: 000000162130.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:52.459 ]sampleid: 000000162366.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:52.907 ]sampleid: 000000162415.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:53.355 ]sampleid: 000000162543.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:53.806 ]sampleid: 000000162581.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:54.251 ]sampleid: 000000162732.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:54.700 ]sampleid: 000000162858.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:55.148 ]sampleid: 000000163057.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:55.595 ]sampleid: 000000163117.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:56. 45 ]sampleid: 000000163118.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:56.491 ]sampleid: 000000163155.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:56.942 ]sampleid: 000000163257.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:57.389 ]sampleid: 000000163258.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:57.840 ]sampleid: 000000163290.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:58.288 ]sampleid: 000000163314.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:58.737 ]sampleid: 000000163562.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:59.193 ]sampleid: 000000163611.jpg, result=true
[ AI-Rank-Log  4/ 8 11:59:59.644 ]sampleid: 000000163640.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 0.101 ]sampleid: 000000163682.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 0.559 ]sampleid: 000000163746.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 1.  7 ]sampleid: 000000163951.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 1.460 ]sampleid: 000000164115.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 1.918 ]sampleid: 000000164363.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 2.371 ]sampleid: 000000164602.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 2.826 ]sampleid: 000000164637.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 3.279 ]sampleid: 000000164883.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 3.732 ]sampleid: 000000164885.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 4.190 ]sampleid: 000000164969.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 4.648 ]sampleid: 000000165039.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 5. 99 ]sampleid: 000000165257.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 5.557 ]sampleid: 000000165336.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 6. 12 ]sampleid: 000000165351.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 6.469 ]sampleid: 000000165500.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 6.923 ]sampleid: 000000165518.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 7.380 ]sampleid: 000000165681.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 7.838 ]sampleid: 000000165713.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 8.295 ]sampleid: 000000165831.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 8.756 ]sampleid: 000000166165.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 9.210 ]sampleid: 000000166166.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0: 9.663 ]sampleid: 000000166259.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:10.121 ]sampleid: 000000166277.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:10.580 ]sampleid: 000000166287.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:11. 36 ]sampleid: 000000166391.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:11.498 ]sampleid: 000000166426.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:11.954 ]sampleid: 000000166478.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:12.412 ]sampleid: 000000166509.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:12.866 ]sampleid: 000000166521.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:13.321 ]sampleid: 000000166563.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:13.786 ]sampleid: 000000166642.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:14.247 ]sampleid: 000000166664.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:14.701 ]sampleid: 000000166747.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:15.162 ]sampleid: 000000166768.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:15.627 ]sampleid: 000000166918.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:16. 87 ]sampleid: 000000167067.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:16.549 ]sampleid: 000000167122.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:17. 11 ]sampleid: 000000167128.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:17.468 ]sampleid: 000000167159.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:17.927 ]sampleid: 000000167240.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:18.391 ]sampleid: 000000167353.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:18.855 ]sampleid: 000000167486.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:19.320 ]sampleid: 000000167540.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:19.786 ]sampleid: 000000167572.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:20.247 ]sampleid: 000000167898.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:20.709 ]sampleid: 000000167902.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:21.169 ]sampleid: 000000168330.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:21.635 ]sampleid: 000000168337.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:22.101 ]sampleid: 000000168458.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:22.567 ]sampleid: 000000168593.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:23. 33 ]sampleid: 000000168619.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:23.499 ]sampleid: 000000168883.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:23.958 ]sampleid: 000000168974.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:24.421 ]sampleid: 000000169076.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:24.889 ]sampleid: 000000169169.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:25.358 ]sampleid: 000000169356.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:25.825 ]sampleid: 000000169996.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:26.291 ]sampleid: 000000170099.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:26.756 ]sampleid: 000000170116.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:27.221 ]sampleid: 000000170191.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:27.691 ]sampleid: 000000170278.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:28.161 ]sampleid: 000000170474.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:28.628 ]sampleid: 000000170545.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:29. 97 ]sampleid: 000000170595.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:29.563 ]sampleid: 000000170613.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:30. 34 ]sampleid: 000000170670.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:30.505 ]sampleid: 000000170739.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:30.970 ]sampleid: 000000170893.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:31.439 ]sampleid: 000000170955.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:31.910 ]sampleid: 000000171050.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:32.377 ]sampleid: 000000171190.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:32.852 ]sampleid: 000000171298.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:33.322 ]sampleid: 000000171382.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:33.791 ]sampleid: 000000171611.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:34.263 ]sampleid: 000000171740.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:34.733 ]sampleid: 000000171757.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:35.206 ]sampleid: 000000171788.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:35.674 ]sampleid: 000000172083.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:36.147 ]sampleid: 000000172330.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:36.614 ]sampleid: 000000172396.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:37. 86 ]sampleid: 000000172547.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:37.560 ]sampleid: 000000172571.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:38. 33 ]sampleid: 000000172595.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:38.506 ]sampleid: 000000172617.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:38.983 ]sampleid: 000000172648.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:39.456 ]sampleid: 000000172649.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:39.930 ]sampleid: 000000172856.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:40.405 ]sampleid: 000000172877.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:40.876 ]sampleid: 000000172935.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:41.350 ]sampleid: 000000172946.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:41.832 ]sampleid: 000000172977.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:42.312 ]sampleid: 000000173004.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:42.789 ]sampleid: 000000173008.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:43.267 ]sampleid: 000000173033.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:43.745 ]sampleid: 000000173044.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:44.225 ]sampleid: 000000173057.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:44.701 ]sampleid: 000000173091.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:45.178 ]sampleid: 000000173183.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:45.652 ]sampleid: 000000173302.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:46.131 ]sampleid: 000000173371.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:46.606 ]sampleid: 000000173383.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:47. 88 ]sampleid: 000000173799.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:47.570 ]sampleid: 000000173830.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:48. 55 ]sampleid: 000000174004.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:48.532 ]sampleid: 000000174018.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:49. 11 ]sampleid: 000000174123.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:49.487 ]sampleid: 000000174231.jpg, result=true
[ AI-Rank-Log  4/ 8 12: 0:49.970 ]sampleid: 000000174371.jpg, result=true
