[ AI-Rank-Log  4/ 7 16:48:18.565 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 7 16:49:41.511 ]sampleid: 000000105335.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:41.649 ]sampleid: 000000105455.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:41.784 ]sampleid: 000000105912.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:41.922 ]sampleid: 000000105923.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:42. 61 ]sampleid: 000000106048.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:42.196 ]sampleid: 000000106235.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:42.329 ]sampleid: 000000106266.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:42.468 ]sampleid: 000000106281.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:42.603 ]sampleid: 000000106330.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:42.739 ]sampleid: 000000106389.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:42.880 ]sampleid: 000000106563.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:43. 17 ]sampleid: 000000106757.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:43.158 ]sampleid: 000000106881.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:43.294 ]sampleid: 000000106912.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:43.430 ]sampleid: 000000107087.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:43.565 ]sampleid: 000000107094.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:43.700 ]sampleid: 000000107226.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:43.831 ]sampleid: 000000107339.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:43.974 ]sampleid: 000000107554.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:44.114 ]sampleid: 000000107851.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:44.251 ]sampleid: 000000108026.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:44.391 ]sampleid: 000000108244.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:44.536 ]sampleid: 000000108253.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:44.672 ]sampleid: 000000108440.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:44.811 ]sampleid: 000000108495.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:44.957 ]sampleid: 000000108503.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:45. 95 ]sampleid: 000000108864.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:45.234 ]sampleid: 000000109055.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:45.374 ]sampleid: 000000109118.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:45.513 ]sampleid: 000000109313.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:45.650 ]sampleid: 000000109441.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:45.789 ]sampleid: 000000109798.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:45.942 ]sampleid: 000000109827.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:46. 92 ]sampleid: 000000109900.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:46.235 ]sampleid: 000000109916.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:46.374 ]sampleid: 000000109976.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:46.513 ]sampleid: 000000109992.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:46.658 ]sampleid: 000000110042.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:46.796 ]sampleid: 000000110211.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:46.936 ]sampleid: 000000110282.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:47. 73 ]sampleid: 000000110359.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:47.211 ]sampleid: 000000110449.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:47.356 ]sampleid: 000000110638.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:47.500 ]sampleid: 000000110721.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:47.641 ]sampleid: 000000110784.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:47.783 ]sampleid: 000000110884.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:47.929 ]sampleid: 000000110972.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:48. 67 ]sampleid: 000000110999.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:48.206 ]sampleid: 000000111036.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:48.344 ]sampleid: 000000111086.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:48.486 ]sampleid: 000000111179.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:48.627 ]sampleid: 000000111207.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:48.770 ]sampleid: 000000111609.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:48.916 ]sampleid: 000000111951.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:49. 63 ]sampleid: 000000112110.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:49.205 ]sampleid: 000000112298.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:49.349 ]sampleid: 000000112378.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:49.489 ]sampleid: 000000112626.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:49.632 ]sampleid: 000000112634.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:49.775 ]sampleid: 000000112798.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:49.916 ]sampleid: 000000112997.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:50. 58 ]sampleid: 000000113051.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:50.202 ]sampleid: 000000113235.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:50.346 ]sampleid: 000000113354.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:50.489 ]sampleid: 000000113403.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:50.631 ]sampleid: 000000113589.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:50.778 ]sampleid: 000000113720.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:50.923 ]sampleid: 000000113867.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:51. 66 ]sampleid: 000000114049.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:51.208 ]sampleid: 000000114770.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:51.349 ]sampleid: 000000114871.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:51.492 ]sampleid: 000000114884.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:51.640 ]sampleid: 000000114907.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:51.784 ]sampleid: 000000115118.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:51.929 ]sampleid: 000000115245.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:52. 72 ]sampleid: 000000115870.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:52.215 ]sampleid: 000000115885.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:52.362 ]sampleid: 000000115898.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:52.505 ]sampleid: 000000115946.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:52.650 ]sampleid: 000000116068.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:52.794 ]sampleid: 000000116206.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:52.940 ]sampleid: 000000116208.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:53. 84 ]sampleid: 000000116362.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:53.228 ]sampleid: 000000116439.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:53.373 ]sampleid: 000000116479.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:53.517 ]sampleid: 000000116589.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:53.660 ]sampleid: 000000116825.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:53.805 ]sampleid: 000000117197.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:53.952 ]sampleid: 000000117374.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:54.100 ]sampleid: 000000117425.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:54.246 ]sampleid: 000000117492.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:54.389 ]sampleid: 000000117525.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:54.533 ]sampleid: 000000117645.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:54.678 ]sampleid: 000000117719.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:54.822 ]sampleid: 000000117744.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:54.965 ]sampleid: 000000117908.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:55.107 ]sampleid: 000000117914.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:55.255 ]sampleid: 000000118209.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:55.399 ]sampleid: 000000118367.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:55.551 ]sampleid: 000000118405.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:55.699 ]sampleid: 000000118515.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:55.851 ]sampleid: 000000118594.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:56.  2 ]sampleid: 000000118921.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:56.153 ]sampleid: 000000119038.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:56.300 ]sampleid: 000000119088.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:56.444 ]sampleid: 000000119233.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:56.591 ]sampleid: 000000119365.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:56.744 ]sampleid: 000000119445.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:56.891 ]sampleid: 000000119452.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:57. 41 ]sampleid: 000000119516.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:57.190 ]sampleid: 000000119641.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:57.343 ]sampleid: 000000119677.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:57.488 ]sampleid: 000000119828.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:57.635 ]sampleid: 000000119911.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:57.782 ]sampleid: 000000119995.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:57.929 ]sampleid: 000000120420.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:58. 79 ]sampleid: 000000120572.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:58.226 ]sampleid: 000000120584.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:58.377 ]sampleid: 000000120777.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:58.528 ]sampleid: 000000120853.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:58.678 ]sampleid: 000000121031.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:58.829 ]sampleid: 000000121153.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:58.979 ]sampleid: 000000121242.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:59.128 ]sampleid: 000000121417.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:59.277 ]sampleid: 000000121497.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:59.426 ]sampleid: 000000121506.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:59.579 ]sampleid: 000000121586.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:59.732 ]sampleid: 000000121591.jpg, result=true
[ AI-Rank-Log  4/ 7 16:49:59.883 ]sampleid: 000000121673.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 0. 37 ]sampleid: 000000121744.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 0.189 ]sampleid: 000000122046.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 0.343 ]sampleid: 000000122166.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 0.493 ]sampleid: 000000122217.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 0.649 ]sampleid: 000000122606.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 0.803 ]sampleid: 000000122672.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 0.954 ]sampleid: 000000122745.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 1.103 ]sampleid: 000000122927.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 1.258 ]sampleid: 000000122962.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 1.406 ]sampleid: 000000122969.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 1.557 ]sampleid: 000000123131.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 1.712 ]sampleid: 000000123213.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 1.867 ]sampleid: 000000123321.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 2. 22 ]sampleid: 000000123480.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 2.176 ]sampleid: 000000123585.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 2.329 ]sampleid: 000000123633.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 2.483 ]sampleid: 000000124277.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 2.633 ]sampleid: 000000124442.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 2.788 ]sampleid: 000000124636.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 2.942 ]sampleid: 000000124659.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 3. 96 ]sampleid: 000000124798.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 3.249 ]sampleid: 000000124975.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 3.408 ]sampleid: 000000125062.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 3.559 ]sampleid: 000000125072.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 3.710 ]sampleid: 000000125129.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 3.870 ]sampleid: 000000125211.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 4. 20 ]sampleid: 000000125245.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 4.175 ]sampleid: 000000125257.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 4.329 ]sampleid: 000000125405.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 4.481 ]sampleid: 000000125472.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 4.635 ]sampleid: 000000125572.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 4.790 ]sampleid: 000000125778.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 4.949 ]sampleid: 000000125806.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 5.115 ]sampleid: 000000125850.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 5.280 ]sampleid: 000000125936.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 5.436 ]sampleid: 000000125952.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 5.591 ]sampleid: 000000126107.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 5.749 ]sampleid: 000000126110.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 5.913 ]sampleid: 000000126137.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 6. 85 ]sampleid: 000000126216.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 6.241 ]sampleid: 000000126226.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 6.395 ]sampleid: 000000126592.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 6.553 ]sampleid: 000000127092.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 6.711 ]sampleid: 000000127135.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 6.868 ]sampleid: 000000127182.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 7. 23 ]sampleid: 000000127263.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 7.177 ]sampleid: 000000127270.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 7.333 ]sampleid: 000000127394.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 7.492 ]sampleid: 000000127476.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 7.648 ]sampleid: 000000127494.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 7.807 ]sampleid: 000000127517.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 7.964 ]sampleid: 000000127530.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 8.123 ]sampleid: 000000127624.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 8.281 ]sampleid: 000000127660.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 8.438 ]sampleid: 000000127955.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 8.593 ]sampleid: 000000127987.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 8.748 ]sampleid: 000000128051.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 8.907 ]sampleid: 000000128112.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 9. 67 ]sampleid: 000000128148.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 9.228 ]sampleid: 000000128372.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 9.384 ]sampleid: 000000128476.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 9.541 ]sampleid: 000000128598.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 9.696 ]sampleid: 000000128654.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50: 9.852 ]sampleid: 000000128658.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:10. 13 ]sampleid: 000000128675.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:10.176 ]sampleid: 000000128699.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:10.334 ]sampleid: 000000128748.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:10.491 ]sampleid: 000000129054.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:10.654 ]sampleid: 000000129062.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:10.815 ]sampleid: 000000129113.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:10.976 ]sampleid: 000000129135.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:11.136 ]sampleid: 000000129322.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:11.293 ]sampleid: 000000129416.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:11.455 ]sampleid: 000000129492.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:11.622 ]sampleid: 000000129756.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:11.784 ]sampleid: 000000129812.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:11.941 ]sampleid: 000000129945.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:12. 99 ]sampleid: 000000130386.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:12.257 ]sampleid: 000000130465.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:12.419 ]sampleid: 000000130566.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:12.577 ]sampleid: 000000130579.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:12.736 ]sampleid: 000000130586.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:12.897 ]sampleid: 000000130599.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:13. 57 ]sampleid: 000000130613.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:13.218 ]sampleid: 000000130699.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:13.379 ]sampleid: 000000130826.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:13.540 ]sampleid: 000000131131.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:13.702 ]sampleid: 000000131138.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:13.863 ]sampleid: 000000131273.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:14. 27 ]sampleid: 000000131379.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:14.186 ]sampleid: 000000131386.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:14.346 ]sampleid: 000000131431.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:14.509 ]sampleid: 000000131444.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:14.668 ]sampleid: 000000131556.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:14.831 ]sampleid: 000000131938.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:14.994 ]sampleid: 000000132116.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:15.155 ]sampleid: 000000132329.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:15.319 ]sampleid: 000000132375.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:15.482 ]sampleid: 000000132408.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:15.643 ]sampleid: 000000132544.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:15.805 ]sampleid: 000000132587.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:15.969 ]sampleid: 000000132622.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:16.132 ]sampleid: 000000132703.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:16.297 ]sampleid: 000000132796.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:16.461 ]sampleid: 000000132931.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:16.624 ]sampleid: 000000133000.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:16.790 ]sampleid: 000000133087.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:16.951 ]sampleid: 000000133233.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:17.126 ]sampleid: 000000133244.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:17.286 ]sampleid: 000000133343.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:17.454 ]sampleid: 000000133418.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:17.624 ]sampleid: 000000133567.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:17.792 ]sampleid: 000000133631.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:17.963 ]sampleid: 000000133645.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:18.128 ]sampleid: 000000133778.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:18.293 ]sampleid: 000000133819.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:18.460 ]sampleid: 000000133969.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:18.627 ]sampleid: 000000134034.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:18.793 ]sampleid: 000000134096.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:18.958 ]sampleid: 000000134112.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:19.124 ]sampleid: 000000134322.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:19.290 ]sampleid: 000000134689.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:19.460 ]sampleid: 000000134722.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:19.625 ]sampleid: 000000134856.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:19.793 ]sampleid: 000000134882.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:19.957 ]sampleid: 000000134886.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:20.124 ]sampleid: 000000135410.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:20.291 ]sampleid: 000000135561.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:20.465 ]sampleid: 000000135604.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:20.633 ]sampleid: 000000135670.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:20.800 ]sampleid: 000000135673.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:20.966 ]sampleid: 000000135872.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:21.134 ]sampleid: 000000135890.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:21.304 ]sampleid: 000000135902.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:21.470 ]sampleid: 000000136033.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:21.642 ]sampleid: 000000136334.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:21.818 ]sampleid: 000000136355.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:21.982 ]sampleid: 000000136466.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:22.150 ]sampleid: 000000136600.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:22.323 ]sampleid: 000000136633.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:22.495 ]sampleid: 000000136715.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:22.659 ]sampleid: 000000136772.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:22.829 ]sampleid: 000000136915.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:22.997 ]sampleid: 000000137106.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:23.164 ]sampleid: 000000137246.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:23.332 ]sampleid: 000000137294.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:23.505 ]sampleid: 000000137576.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:23.674 ]sampleid: 000000137727.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:23.847 ]sampleid: 000000137950.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:24. 16 ]sampleid: 000000138115.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:24.186 ]sampleid: 000000138241.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:24.357 ]sampleid: 000000138492.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:24.528 ]sampleid: 000000138550.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:24.700 ]sampleid: 000000138639.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:24.868 ]sampleid: 000000138819.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:25. 39 ]sampleid: 000000138856.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:25.213 ]sampleid: 000000138954.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:25.388 ]sampleid: 000000138979.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:25.557 ]sampleid: 000000139077.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:25.731 ]sampleid: 000000139099.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:25.904 ]sampleid: 000000139260.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:26. 72 ]sampleid: 000000139684.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:26.244 ]sampleid: 000000139871.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:26.417 ]sampleid: 000000139872.jpg, result=true
[ AI-Rank-Log  4/ 7 16:50:26.588 ]sampleid: 000000139883.jpg, result=true
