[ AI-Rank-Log  4/ 8 16:14:13.281 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 8 16:20:27.406 ]sampleid: 000000104572.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:27.983 ]sampleid: 000000104603.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:28.550 ]sampleid: 000000104612.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:29.122 ]sampleid: 000000104619.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:29.686 ]sampleid: 000000104666.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:30.250 ]sampleid: 000000104669.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:30.811 ]sampleid: 000000104782.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:31.372 ]sampleid: 000000104803.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:31.947 ]sampleid: 000000105014.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:32.506 ]sampleid: 000000105249.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:33. 76 ]sampleid: 000000105264.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:33.651 ]sampleid: 000000105335.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:34.225 ]sampleid: 000000105455.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:34.792 ]sampleid: 000000105912.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:35.371 ]sampleid: 000000105923.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:35.941 ]sampleid: 000000106048.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:36.513 ]sampleid: 000000106235.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:37. 89 ]sampleid: 000000106266.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:37.666 ]sampleid: 000000106281.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:38.237 ]sampleid: 000000106330.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:38.812 ]sampleid: 000000106389.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:39.400 ]sampleid: 000000106563.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:39.981 ]sampleid: 000000106757.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:40.562 ]sampleid: 000000106881.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:41.142 ]sampleid: 000000106912.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:41.719 ]sampleid: 000000107087.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:42.295 ]sampleid: 000000107094.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:42.870 ]sampleid: 000000107226.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:43.432 ]sampleid: 000000107339.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:44. 19 ]sampleid: 000000107554.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:44.602 ]sampleid: 000000107851.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:45.176 ]sampleid: 000000108026.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:45.752 ]sampleid: 000000108244.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:46.338 ]sampleid: 000000108253.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:46.915 ]sampleid: 000000108440.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:47.492 ]sampleid: 000000108495.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:48. 72 ]sampleid: 000000108503.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:48.650 ]sampleid: 000000108864.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:49.234 ]sampleid: 000000109055.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:49.814 ]sampleid: 000000109118.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:50.398 ]sampleid: 000000109313.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:50.980 ]sampleid: 000000109441.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:51.551 ]sampleid: 000000109798.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:52.140 ]sampleid: 000000109827.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:52.725 ]sampleid: 000000109900.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:53.312 ]sampleid: 000000109916.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:53.895 ]sampleid: 000000109976.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:54.481 ]sampleid: 000000109992.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:55. 64 ]sampleid: 000000110042.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:55.644 ]sampleid: 000000110211.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:56.231 ]sampleid: 000000110282.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:56.814 ]sampleid: 000000110359.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:57.393 ]sampleid: 000000110449.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:57.987 ]sampleid: 000000110638.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:58.578 ]sampleid: 000000110721.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:59.166 ]sampleid: 000000110784.jpg, result=true
[ AI-Rank-Log  4/ 8 16:20:59.757 ]sampleid: 000000110884.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 0.348 ]sampleid: 000000110972.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 0.929 ]sampleid: 000000110999.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 1.514 ]sampleid: 000000111036.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 2.100 ]sampleid: 000000111086.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 2.691 ]sampleid: 000000111179.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 3.281 ]sampleid: 000000111207.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 3.870 ]sampleid: 000000111609.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 4.462 ]sampleid: 000000111951.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 5. 54 ]sampleid: 000000112110.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 5.645 ]sampleid: 000000112298.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 6.248 ]sampleid: 000000112378.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 6.835 ]sampleid: 000000112626.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 7.433 ]sampleid: 000000112634.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 8. 22 ]sampleid: 000000112798.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 8.612 ]sampleid: 000000112997.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 9.210 ]sampleid: 000000113051.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21: 9.806 ]sampleid: 000000113235.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:10.405 ]sampleid: 000000113354.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:11.  1 ]sampleid: 000000113403.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:11.591 ]sampleid: 000000113589.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:12.187 ]sampleid: 000000113720.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:12.790 ]sampleid: 000000113867.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:13.383 ]sampleid: 000000114049.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:13.982 ]sampleid: 000000114770.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:14.577 ]sampleid: 000000114871.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:15.168 ]sampleid: 000000114884.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:15.764 ]sampleid: 000000114907.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:16.370 ]sampleid: 000000115118.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:16.978 ]sampleid: 000000115245.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:17.576 ]sampleid: 000000115870.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:18.172 ]sampleid: 000000115885.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:18.773 ]sampleid: 000000115898.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:19.376 ]sampleid: 000000115946.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:19.967 ]sampleid: 000000116068.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:20.570 ]sampleid: 000000116206.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:21.174 ]sampleid: 000000116208.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:21.778 ]sampleid: 000000116362.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:22.382 ]sampleid: 000000116439.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:22.987 ]sampleid: 000000116479.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:23.583 ]sampleid: 000000116589.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:24.188 ]sampleid: 000000116825.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:24.796 ]sampleid: 000000117197.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:25.402 ]sampleid: 000000117374.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:26.  4 ]sampleid: 000000117425.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:26.614 ]sampleid: 000000117492.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:27.221 ]sampleid: 000000117525.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:27.825 ]sampleid: 000000117645.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:28.432 ]sampleid: 000000117719.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:29. 37 ]sampleid: 000000117744.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:29.632 ]sampleid: 000000117908.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:30.231 ]sampleid: 000000117914.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:30.846 ]sampleid: 000000118209.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:31.456 ]sampleid: 000000118367.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:32. 69 ]sampleid: 000000118405.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:32.674 ]sampleid: 000000118515.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:33.288 ]sampleid: 000000118594.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:33.896 ]sampleid: 000000118921.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:34.514 ]sampleid: 000000119038.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:35.122 ]sampleid: 000000119088.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:35.724 ]sampleid: 000000119233.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:36.333 ]sampleid: 000000119365.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:36.943 ]sampleid: 000000119445.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:37.555 ]sampleid: 000000119452.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:38.167 ]sampleid: 000000119516.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:38.779 ]sampleid: 000000119641.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:39.392 ]sampleid: 000000119677.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:39.999 ]sampleid: 000000119828.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:40.610 ]sampleid: 000000119911.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:41.224 ]sampleid: 000000119995.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:41.834 ]sampleid: 000000120420.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:42.450 ]sampleid: 000000120572.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:43. 65 ]sampleid: 000000120584.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:43.672 ]sampleid: 000000120777.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:44.281 ]sampleid: 000000120853.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:44.899 ]sampleid: 000000121031.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:45.520 ]sampleid: 000000121153.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:46.144 ]sampleid: 000000121242.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:46.762 ]sampleid: 000000121417.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:47.385 ]sampleid: 000000121497.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:48.  8 ]sampleid: 000000121506.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:48.627 ]sampleid: 000000121586.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:49.247 ]sampleid: 000000121591.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:49.862 ]sampleid: 000000121673.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:50.487 ]sampleid: 000000121744.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:51.107 ]sampleid: 000000122046.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:51.732 ]sampleid: 000000122166.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:52.356 ]sampleid: 000000122217.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:52.989 ]sampleid: 000000122606.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:53.618 ]sampleid: 000000122672.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:54.238 ]sampleid: 000000122745.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:54.853 ]sampleid: 000000122927.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:55.479 ]sampleid: 000000122962.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:56. 97 ]sampleid: 000000122969.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:56.717 ]sampleid: 000000123131.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:57.338 ]sampleid: 000000123213.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:57.966 ]sampleid: 000000123321.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:58.589 ]sampleid: 000000123480.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:59.224 ]sampleid: 000000123585.jpg, result=true
[ AI-Rank-Log  4/ 8 16:21:59.851 ]sampleid: 000000123633.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 0.488 ]sampleid: 000000124277.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 1.113 ]sampleid: 000000124442.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 1.747 ]sampleid: 000000124636.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 2.377 ]sampleid: 000000124659.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 3. 11 ]sampleid: 000000124798.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 3.638 ]sampleid: 000000124975.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 4.265 ]sampleid: 000000125062.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 4.885 ]sampleid: 000000125072.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 5.504 ]sampleid: 000000125129.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 6.139 ]sampleid: 000000125211.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 6.755 ]sampleid: 000000125245.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 7.393 ]sampleid: 000000125257.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 8. 22 ]sampleid: 000000125405.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 8.652 ]sampleid: 000000125472.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 9.288 ]sampleid: 000000125572.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22: 9.920 ]sampleid: 000000125778.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:10.560 ]sampleid: 000000125806.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:11.200 ]sampleid: 000000125850.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:11.825 ]sampleid: 000000125936.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:12.458 ]sampleid: 000000125952.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:13. 99 ]sampleid: 000000126107.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:13.714 ]sampleid: 000000126110.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:14.350 ]sampleid: 000000126137.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:14.993 ]sampleid: 000000126216.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:15.634 ]sampleid: 000000126226.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:16.276 ]sampleid: 000000126592.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:16.918 ]sampleid: 000000127092.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:17.558 ]sampleid: 000000127135.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:18.193 ]sampleid: 000000127182.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:18.835 ]sampleid: 000000127263.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:19.470 ]sampleid: 000000127270.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:20.113 ]sampleid: 000000127394.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:20.765 ]sampleid: 000000127476.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:21.399 ]sampleid: 000000127494.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:22. 48 ]sampleid: 000000127517.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:22.687 ]sampleid: 000000127530.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:23.335 ]sampleid: 000000127624.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:23.987 ]sampleid: 000000127660.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:24.630 ]sampleid: 000000127955.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:25.272 ]sampleid: 000000127987.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:25.912 ]sampleid: 000000128051.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:26.557 ]sampleid: 000000128112.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:27.200 ]sampleid: 000000128148.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:27.844 ]sampleid: 000000128372.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:28.490 ]sampleid: 000000128476.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:29.138 ]sampleid: 000000128598.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:29.775 ]sampleid: 000000128654.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:30.418 ]sampleid: 000000128658.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:31. 73 ]sampleid: 000000128675.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:31.715 ]sampleid: 000000128699.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:32.362 ]sampleid: 000000128748.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:33.  1 ]sampleid: 000000129054.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:33.652 ]sampleid: 000000129062.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:34.307 ]sampleid: 000000129113.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:34.959 ]sampleid: 000000129135.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:35.606 ]sampleid: 000000129322.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:36.254 ]sampleid: 000000129416.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:36.904 ]sampleid: 000000129492.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:37.562 ]sampleid: 000000129756.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:38.212 ]sampleid: 000000129812.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:38.858 ]sampleid: 000000129945.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:39.505 ]sampleid: 000000130386.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:40.158 ]sampleid: 000000130465.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:40.815 ]sampleid: 000000130566.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:41.463 ]sampleid: 000000130579.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:42.116 ]sampleid: 000000130586.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:42.772 ]sampleid: 000000130599.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:43.429 ]sampleid: 000000130613.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:44. 92 ]sampleid: 000000130699.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:44.747 ]sampleid: 000000130826.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:45.407 ]sampleid: 000000131131.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:46. 69 ]sampleid: 000000131138.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:46.727 ]sampleid: 000000131273.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:47.394 ]sampleid: 000000131379.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:48. 50 ]sampleid: 000000131386.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:48.710 ]sampleid: 000000131431.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:49.369 ]sampleid: 000000131444.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:50. 30 ]sampleid: 000000131556.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:50.686 ]sampleid: 000000131938.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:51.351 ]sampleid: 000000132116.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:52.  4 ]sampleid: 000000132329.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:52.662 ]sampleid: 000000132375.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:53.323 ]sampleid: 000000132408.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:53.991 ]sampleid: 000000132544.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:54.655 ]sampleid: 000000132587.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:55.325 ]sampleid: 000000132622.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:55.996 ]sampleid: 000000132703.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:56.662 ]sampleid: 000000132796.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:57.331 ]sampleid: 000000132931.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:57.995 ]sampleid: 000000133000.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:58.656 ]sampleid: 000000133087.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:59.314 ]sampleid: 000000133233.jpg, result=true
[ AI-Rank-Log  4/ 8 16:22:59.981 ]sampleid: 000000133244.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 0.638 ]sampleid: 000000133343.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 1.309 ]sampleid: 000000133418.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 1.984 ]sampleid: 000000133567.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 2.655 ]sampleid: 000000133631.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 3.326 ]sampleid: 000000133645.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 4.  2 ]sampleid: 000000133778.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 4.673 ]sampleid: 000000133819.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 5.341 ]sampleid: 000000133969.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 6. 21 ]sampleid: 000000134034.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 6.690 ]sampleid: 000000134096.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 7.354 ]sampleid: 000000134112.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 8. 26 ]sampleid: 000000134322.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 8.703 ]sampleid: 000000134689.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23: 9.379 ]sampleid: 000000134722.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:10. 51 ]sampleid: 000000134856.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:10.735 ]sampleid: 000000134882.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:11.411 ]sampleid: 000000134886.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:12. 87 ]sampleid: 000000135410.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:12.757 ]sampleid: 000000135561.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:13.435 ]sampleid: 000000135604.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:14.103 ]sampleid: 000000135670.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:14.776 ]sampleid: 000000135673.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:15.453 ]sampleid: 000000135872.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:16.133 ]sampleid: 000000135890.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:16.814 ]sampleid: 000000135902.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:17.494 ]sampleid: 000000136033.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:18.171 ]sampleid: 000000136334.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:18.845 ]sampleid: 000000136355.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:19.516 ]sampleid: 000000136466.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:20.195 ]sampleid: 000000136600.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:20.876 ]sampleid: 000000136633.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:21.560 ]sampleid: 000000136715.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:22.234 ]sampleid: 000000136772.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:22.910 ]sampleid: 000000136915.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:23.583 ]sampleid: 000000137106.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:24.263 ]sampleid: 000000137246.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:24.945 ]sampleid: 000000137294.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:25.641 ]sampleid: 000000137576.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:26.319 ]sampleid: 000000137727.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:27.  4 ]sampleid: 000000137950.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:27.684 ]sampleid: 000000138115.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:28.368 ]sampleid: 000000138241.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:29. 51 ]sampleid: 000000138492.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:29.737 ]sampleid: 000000138550.jpg, result=true
[ AI-Rank-Log  4/ 8 16:23:30.423 ]sampleid: 000000138639.jpg, result=true
