[ AI-Rank-Log  4/ 8 13:43:25.640 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 8 13:47:28.895 ]sampleid: 000000079837.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:29.351 ]sampleid: 000000079969.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:29.811 ]sampleid: 000000080022.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:30.259 ]sampleid: 000000080057.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:30.730 ]sampleid: 000000080153.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:31.174 ]sampleid: 000000080273.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:31.631 ]sampleid: 000000080274.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:32. 92 ]sampleid: 000000080340.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:32.541 ]sampleid: 000000080413.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:33.  9 ]sampleid: 000000080659.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:33.446 ]sampleid: 000000080666.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:33.892 ]sampleid: 000000080671.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:34.349 ]sampleid: 000000080932.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:34.811 ]sampleid: 000000080949.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:35.267 ]sampleid: 000000081061.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:35.745 ]sampleid: 000000081394.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:36.222 ]sampleid: 000000081594.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:36.700 ]sampleid: 000000081738.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:37.182 ]sampleid: 000000081766.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:37.653 ]sampleid: 000000081988.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:38.115 ]sampleid: 000000082085.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:38.585 ]sampleid: 000000082180.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:39. 52 ]sampleid: 000000082688.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:39.515 ]sampleid: 000000082696.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:39.989 ]sampleid: 000000082715.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:40.462 ]sampleid: 000000082765.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:40.942 ]sampleid: 000000082807.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:41.422 ]sampleid: 000000082812.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:41.911 ]sampleid: 000000082821.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:42.396 ]sampleid: 000000082846.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:42.873 ]sampleid: 000000082986.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:43.359 ]sampleid: 000000083113.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:43.827 ]sampleid: 000000083172.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:44.293 ]sampleid: 000000083531.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:44.759 ]sampleid: 000000083540.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:45.232 ]sampleid: 000000084031.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:45.715 ]sampleid: 000000084170.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:46.188 ]sampleid: 000000084241.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:46.673 ]sampleid: 000000084270.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:47.124 ]sampleid: 000000084362.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:47.594 ]sampleid: 000000084431.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:48. 76 ]sampleid: 000000084477.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:48.557 ]sampleid: 000000084492.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:49. 33 ]sampleid: 000000084650.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:49.530 ]sampleid: 000000084664.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:49.998 ]sampleid: 000000084674.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:50.484 ]sampleid: 000000084752.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:50.954 ]sampleid: 000000085089.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:51.437 ]sampleid: 000000085157.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:51.920 ]sampleid: 000000085195.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:52.398 ]sampleid: 000000085329.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:52.880 ]sampleid: 000000085376.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:53.360 ]sampleid: 000000085478.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:53.831 ]sampleid: 000000085576.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:54.319 ]sampleid: 000000085665.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:54.804 ]sampleid: 000000085682.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:55.287 ]sampleid: 000000085772.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:55.767 ]sampleid: 000000085823.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:56.246 ]sampleid: 000000085911.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:56.728 ]sampleid: 000000086220.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:57.210 ]sampleid: 000000086483.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:57.689 ]sampleid: 000000086582.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:58.164 ]sampleid: 000000086755.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:58.642 ]sampleid: 000000086956.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:59.108 ]sampleid: 000000087038.jpg, result=true
[ AI-Rank-Log  4/ 8 13:47:59.580 ]sampleid: 000000087144.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 0. 76 ]sampleid: 000000087244.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 0.570 ]sampleid: 000000087470.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 1. 49 ]sampleid: 000000087476.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 1.531 ]sampleid: 000000087742.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 2. 13 ]sampleid: 000000087875.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 2.510 ]sampleid: 000000088040.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 3.  4 ]sampleid: 000000088218.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 3.491 ]sampleid: 000000088250.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 3.974 ]sampleid: 000000088265.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 4.453 ]sampleid: 000000088269.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 4.931 ]sampleid: 000000088345.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 5.396 ]sampleid: 000000088432.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 5.874 ]sampleid: 000000088462.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 6.371 ]sampleid: 000000088485.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 6.873 ]sampleid: 000000088848.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 7.371 ]sampleid: 000000088951.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 7.851 ]sampleid: 000000088970.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 8.333 ]sampleid: 000000089045.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 8.824 ]sampleid: 000000089078.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 9.333 ]sampleid: 000000089271.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48: 9.828 ]sampleid: 000000089296.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:10.333 ]sampleid: 000000089556.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:10.821 ]sampleid: 000000089648.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:11.324 ]sampleid: 000000089670.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:11.813 ]sampleid: 000000089697.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:12.309 ]sampleid: 000000089761.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:12.809 ]sampleid: 000000089880.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:13.310 ]sampleid: 000000090003.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:13.814 ]sampleid: 000000090062.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:14.308 ]sampleid: 000000090108.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:14.813 ]sampleid: 000000090155.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:15.311 ]sampleid: 000000090208.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:15.824 ]sampleid: 000000090284.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:16.330 ]sampleid: 000000090631.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:16.836 ]sampleid: 000000090891.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:17.335 ]sampleid: 000000090956.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:17.827 ]sampleid: 000000091406.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:18.334 ]sampleid: 000000091495.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:18.834 ]sampleid: 000000091500.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:19.344 ]sampleid: 000000091615.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:19.853 ]sampleid: 000000091619.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:20.323 ]sampleid: 000000091654.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:20.819 ]sampleid: 000000091779.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:21.348 ]sampleid: 000000091921.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:21.851 ]sampleid: 000000092053.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:22.348 ]sampleid: 000000092091.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:22.851 ]sampleid: 000000092124.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:23.354 ]sampleid: 000000092177.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:23.865 ]sampleid: 000000092416.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:24.387 ]sampleid: 000000092660.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:24.905 ]sampleid: 000000092839.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:25.425 ]sampleid: 000000092939.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:25.946 ]sampleid: 000000093154.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:26.453 ]sampleid: 000000093261.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:26.951 ]sampleid: 000000093353.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:27.465 ]sampleid: 000000093437.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:27.986 ]sampleid: 000000093717.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:28.521 ]sampleid: 000000093965.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:29. 33 ]sampleid: 000000094157.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:29.555 ]sampleid: 000000094185.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:30. 71 ]sampleid: 000000094326.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:30.586 ]sampleid: 000000094336.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:31. 98 ]sampleid: 000000094614.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:31.600 ]sampleid: 000000094751.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:32.106 ]sampleid: 000000094852.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:32.610 ]sampleid: 000000094871.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:33.102 ]sampleid: 000000094944.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:33.607 ]sampleid: 000000095069.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:34.104 ]sampleid: 000000095155.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:34.602 ]sampleid: 000000095707.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:35. 97 ]sampleid: 000000095786.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:35.607 ]sampleid: 000000095843.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:36.103 ]sampleid: 000000095862.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:36.612 ]sampleid: 000000095899.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:37.105 ]sampleid: 000000096001.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:37.610 ]sampleid: 000000096427.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:38. 93 ]sampleid: 000000096493.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:38.563 ]sampleid: 000000096549.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:39. 89 ]sampleid: 000000096825.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:39.608 ]sampleid: 000000096960.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:40.106 ]sampleid: 000000097022.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:40.613 ]sampleid: 000000097230.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:41. 96 ]sampleid: 000000097278.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:41.602 ]sampleid: 000000097337.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:42.130 ]sampleid: 000000097585.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:42.645 ]sampleid: 000000097679.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:43.133 ]sampleid: 000000097924.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:43.678 ]sampleid: 000000097988.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:44.201 ]sampleid: 000000097994.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:44.721 ]sampleid: 000000098018.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:45.225 ]sampleid: 000000098261.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:45.763 ]sampleid: 000000098287.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:46.288 ]sampleid: 000000098392.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:46.808 ]sampleid: 000000098497.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:47.330 ]sampleid: 000000098520.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:47.843 ]sampleid: 000000098633.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:48.364 ]sampleid: 000000098716.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:48.889 ]sampleid: 000000098839.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:49.411 ]sampleid: 000000098853.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:49.931 ]sampleid: 000000099024.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:50.453 ]sampleid: 000000099039.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:50.974 ]sampleid: 000000099053.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:51.494 ]sampleid: 000000099054.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:52. 12 ]sampleid: 000000099114.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:52.529 ]sampleid: 000000099182.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:53. 50 ]sampleid: 000000099242.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:53.584 ]sampleid: 000000099428.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:54.100 ]sampleid: 000000099810.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:54.627 ]sampleid: 000000100238.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:55.166 ]sampleid: 000000100274.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:55.694 ]sampleid: 000000100283.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:56.231 ]sampleid: 000000100428.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:56.771 ]sampleid: 000000100489.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:57.292 ]sampleid: 000000100510.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:57.821 ]sampleid: 000000100582.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:58.367 ]sampleid: 000000100624.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:58.889 ]sampleid: 000000100723.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:59.424 ]sampleid: 000000101022.jpg, result=true
[ AI-Rank-Log  4/ 8 13:48:59.971 ]sampleid: 000000101068.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 0.493 ]sampleid: 000000101420.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 1. 22 ]sampleid: 000000101762.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 1.574 ]sampleid: 000000101780.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 2.100 ]sampleid: 000000101787.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 2.630 ]sampleid: 000000101884.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 3.156 ]sampleid: 000000102331.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 3.692 ]sampleid: 000000102356.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 4.225 ]sampleid: 000000102411.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 4.765 ]sampleid: 000000102644.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 5.309 ]sampleid: 000000102707.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 5.864 ]sampleid: 000000102805.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 6.423 ]sampleid: 000000102820.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 6.985 ]sampleid: 000000103548.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 7.533 ]sampleid: 000000103585.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 8. 78 ]sampleid: 000000103723.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 8.630 ]sampleid: 000000104119.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 9.168 ]sampleid: 000000104198.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49: 9.707 ]sampleid: 000000104424.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:10.270 ]sampleid: 000000104455.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:10.823 ]sampleid: 000000104572.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:11.392 ]sampleid: 000000104603.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:11.941 ]sampleid: 000000104612.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:12.503 ]sampleid: 000000104619.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:13. 53 ]sampleid: 000000104666.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:13.592 ]sampleid: 000000104669.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:14.118 ]sampleid: 000000104782.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:14.645 ]sampleid: 000000104803.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:15.196 ]sampleid: 000000105014.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:15.733 ]sampleid: 000000105249.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:16.275 ]sampleid: 000000105264.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:16.831 ]sampleid: 000000105335.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:17.390 ]sampleid: 000000105455.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:17.935 ]sampleid: 000000105912.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:18.484 ]sampleid: 000000105923.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:19. 33 ]sampleid: 000000106048.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:19.600 ]sampleid: 000000106235.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:20.126 ]sampleid: 000000106266.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:20.693 ]sampleid: 000000106281.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:21.234 ]sampleid: 000000106330.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:21.790 ]sampleid: 000000106389.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:22.362 ]sampleid: 000000106563.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:22.915 ]sampleid: 000000106757.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:23.483 ]sampleid: 000000106881.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:24. 44 ]sampleid: 000000106912.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:24.600 ]sampleid: 000000107087.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:25.128 ]sampleid: 000000107094.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:25.690 ]sampleid: 000000107226.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:26.222 ]sampleid: 000000107339.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:26.798 ]sampleid: 000000107554.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:27.363 ]sampleid: 000000107851.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:27.912 ]sampleid: 000000108026.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:28.482 ]sampleid: 000000108244.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:29. 40 ]sampleid: 000000108253.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:29.609 ]sampleid: 000000108440.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:30.128 ]sampleid: 000000108495.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:30.705 ]sampleid: 000000108503.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:31.277 ]sampleid: 000000108864.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:31.837 ]sampleid: 000000109055.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:32.402 ]sampleid: 000000109118.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:32.943 ]sampleid: 000000109313.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:33.494 ]sampleid: 000000109441.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:34. 35 ]sampleid: 000000109798.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:34.612 ]sampleid: 000000109827.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:35.170 ]sampleid: 000000109900.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:35.727 ]sampleid: 000000109916.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:36.287 ]sampleid: 000000109976.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:36.849 ]sampleid: 000000109992.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:37.407 ]sampleid: 000000110042.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:37.964 ]sampleid: 000000110211.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:38.527 ]sampleid: 000000110282.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:39. 89 ]sampleid: 000000110359.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:39.649 ]sampleid: 000000110449.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:40.209 ]sampleid: 000000110638.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:40.769 ]sampleid: 000000110721.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:41.331 ]sampleid: 000000110784.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:41.892 ]sampleid: 000000110884.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:42.455 ]sampleid: 000000110972.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:43.  8 ]sampleid: 000000110999.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:43.572 ]sampleid: 000000111036.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:44.130 ]sampleid: 000000111086.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:44.694 ]sampleid: 000000111179.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:45.255 ]sampleid: 000000111207.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:45.812 ]sampleid: 000000111609.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:46.360 ]sampleid: 000000111951.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:46.929 ]sampleid: 000000112110.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:47.491 ]sampleid: 000000112298.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:48. 67 ]sampleid: 000000112378.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:48.641 ]sampleid: 000000112626.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:49.185 ]sampleid: 000000112634.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:49.729 ]sampleid: 000000112798.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:50.290 ]sampleid: 000000112997.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:50.851 ]sampleid: 000000113051.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:51.414 ]sampleid: 000000113235.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:51.986 ]sampleid: 000000113354.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:52.569 ]sampleid: 000000113403.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:53.116 ]sampleid: 000000113589.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:53.659 ]sampleid: 000000113720.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:54.229 ]sampleid: 000000113867.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:54.809 ]sampleid: 000000114049.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:55.380 ]sampleid: 000000114770.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:55.965 ]sampleid: 000000114871.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:56.534 ]sampleid: 000000114884.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:57.106 ]sampleid: 000000114907.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:57.702 ]sampleid: 000000115118.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:58.301 ]sampleid: 000000115245.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:58.888 ]sampleid: 000000115870.jpg, result=true
[ AI-Rank-Log  4/ 8 13:49:59.450 ]sampleid: 000000115885.jpg, result=true
[ AI-Rank-Log  4/ 8 13:50: 0. 28 ]sampleid: 000000115898.jpg, result=true
[ AI-Rank-Log  4/ 8 13:50: 0.624 ]sampleid: 000000115946.jpg, result=true
[ AI-Rank-Log  4/ 8 13:50: 1.207 ]sampleid: 000000116068.jpg, result=true
