[ AI-Rank-Log  4/ 8 14:49:10.874 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 8 14:50:59.862 ]sampleid: 000000095155.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 0. 61 ]sampleid: 000000095707.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 0.255 ]sampleid: 000000095786.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 0.454 ]sampleid: 000000095843.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 0.653 ]sampleid: 000000095862.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 0.848 ]sampleid: 000000095899.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 1. 44 ]sampleid: 000000096001.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 1.244 ]sampleid: 000000096427.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 1.442 ]sampleid: 000000096493.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 1.642 ]sampleid: 000000096549.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 1.844 ]sampleid: 000000096825.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 2. 43 ]sampleid: 000000096960.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 2.244 ]sampleid: 000000097022.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 2.443 ]sampleid: 000000097230.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 2.644 ]sampleid: 000000097278.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 2.843 ]sampleid: 000000097337.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 3. 44 ]sampleid: 000000097585.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 3.243 ]sampleid: 000000097679.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 3.442 ]sampleid: 000000097924.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 3.644 ]sampleid: 000000097988.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 3.844 ]sampleid: 000000097994.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 4. 43 ]sampleid: 000000098018.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 4.239 ]sampleid: 000000098261.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 4.443 ]sampleid: 000000098287.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 4.644 ]sampleid: 000000098392.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 4.844 ]sampleid: 000000098497.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 5. 44 ]sampleid: 000000098520.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 5.243 ]sampleid: 000000098633.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 5.444 ]sampleid: 000000098716.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 5.644 ]sampleid: 000000098839.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 5.852 ]sampleid: 000000098853.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 6. 54 ]sampleid: 000000099024.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 6.265 ]sampleid: 000000099039.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 6.473 ]sampleid: 000000099053.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 6.675 ]sampleid: 000000099054.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 6.879 ]sampleid: 000000099114.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 7. 83 ]sampleid: 000000099182.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 7.286 ]sampleid: 000000099242.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 7.492 ]sampleid: 000000099428.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 7.692 ]sampleid: 000000099810.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 7.895 ]sampleid: 000000100238.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 8.103 ]sampleid: 000000100274.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 8.313 ]sampleid: 000000100283.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 8.514 ]sampleid: 000000100428.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 8.723 ]sampleid: 000000100489.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 8.925 ]sampleid: 000000100510.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 9.133 ]sampleid: 000000100582.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 9.334 ]sampleid: 000000100624.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 9.541 ]sampleid: 000000100723.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 9.753 ]sampleid: 000000101022.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51: 9.963 ]sampleid: 000000101068.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:10.169 ]sampleid: 000000101420.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:10.374 ]sampleid: 000000101762.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:10.585 ]sampleid: 000000101780.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:10.794 ]sampleid: 000000101787.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:10.995 ]sampleid: 000000101884.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:11.203 ]sampleid: 000000102331.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:11.413 ]sampleid: 000000102356.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:11.614 ]sampleid: 000000102411.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:11.823 ]sampleid: 000000102644.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:12. 34 ]sampleid: 000000102707.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:12.243 ]sampleid: 000000102805.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:12.454 ]sampleid: 000000102820.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:12.666 ]sampleid: 000000103548.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:12.875 ]sampleid: 000000103585.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:13. 85 ]sampleid: 000000103723.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:13.297 ]sampleid: 000000104119.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:13.512 ]sampleid: 000000104198.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:13.721 ]sampleid: 000000104424.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:13.936 ]sampleid: 000000104455.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:14.153 ]sampleid: 000000104572.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:14.363 ]sampleid: 000000104603.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:14.574 ]sampleid: 000000104612.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:14.786 ]sampleid: 000000104619.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:14.995 ]sampleid: 000000104666.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:15.212 ]sampleid: 000000104669.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:15.424 ]sampleid: 000000104782.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:15.633 ]sampleid: 000000104803.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:15.844 ]sampleid: 000000105014.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:16. 53 ]sampleid: 000000105249.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:16.262 ]sampleid: 000000105264.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:16.475 ]sampleid: 000000105335.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:16.693 ]sampleid: 000000105455.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:16.903 ]sampleid: 000000105912.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:17.117 ]sampleid: 000000105923.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:17.335 ]sampleid: 000000106048.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:17.552 ]sampleid: 000000106235.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:17.763 ]sampleid: 000000106266.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:17.983 ]sampleid: 000000106281.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:18.195 ]sampleid: 000000106330.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:18.414 ]sampleid: 000000106389.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:18.633 ]sampleid: 000000106563.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:18.844 ]sampleid: 000000106757.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:19. 63 ]sampleid: 000000106881.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:19.283 ]sampleid: 000000106912.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:19.495 ]sampleid: 000000107087.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:19.718 ]sampleid: 000000107094.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:19.934 ]sampleid: 000000107226.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:20.146 ]sampleid: 000000107339.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:20.364 ]sampleid: 000000107554.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:20.583 ]sampleid: 000000107851.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:20.802 ]sampleid: 000000108026.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:21. 22 ]sampleid: 000000108244.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:21.244 ]sampleid: 000000108253.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:21.461 ]sampleid: 000000108440.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:21.673 ]sampleid: 000000108495.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:21.885 ]sampleid: 000000108503.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:22.105 ]sampleid: 000000108864.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:22.323 ]sampleid: 000000109055.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:22.544 ]sampleid: 000000109118.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:22.764 ]sampleid: 000000109313.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:22.984 ]sampleid: 000000109441.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:23.202 ]sampleid: 000000109798.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:23.423 ]sampleid: 000000109827.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:23.644 ]sampleid: 000000109900.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:23.863 ]sampleid: 000000109916.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:24. 82 ]sampleid: 000000109976.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:24.302 ]sampleid: 000000109992.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:24.524 ]sampleid: 000000110042.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:24.743 ]sampleid: 000000110211.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:24.963 ]sampleid: 000000110282.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:25.181 ]sampleid: 000000110359.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:25.401 ]sampleid: 000000110449.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:25.623 ]sampleid: 000000110638.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:25.842 ]sampleid: 000000110721.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:26. 63 ]sampleid: 000000110784.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:26.283 ]sampleid: 000000110884.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:26.504 ]sampleid: 000000110972.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:26.723 ]sampleid: 000000110999.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:26.957 ]sampleid: 000000111036.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:27.182 ]sampleid: 000000111086.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:27.404 ]sampleid: 000000111179.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:27.623 ]sampleid: 000000111207.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:27.843 ]sampleid: 000000111609.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:28. 62 ]sampleid: 000000111951.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:28.283 ]sampleid: 000000112110.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:28.502 ]sampleid: 000000112298.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:28.731 ]sampleid: 000000112378.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:28.950 ]sampleid: 000000112626.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:29.173 ]sampleid: 000000112634.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:29.393 ]sampleid: 000000112798.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:29.614 ]sampleid: 000000112997.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:29.841 ]sampleid: 000000113051.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:30. 65 ]sampleid: 000000113235.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:30.293 ]sampleid: 000000113354.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:30.513 ]sampleid: 000000113403.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:30.734 ]sampleid: 000000113589.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:30.960 ]sampleid: 000000113720.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:31.194 ]sampleid: 000000113867.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:31.423 ]sampleid: 000000114049.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:31.646 ]sampleid: 000000114770.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:31.872 ]sampleid: 000000114871.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:32. 94 ]sampleid: 000000114884.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:32.315 ]sampleid: 000000114907.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:32.545 ]sampleid: 000000115118.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:32.774 ]sampleid: 000000115245.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:33.  4 ]sampleid: 000000115870.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:33.228 ]sampleid: 000000115885.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:33.455 ]sampleid: 000000115898.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:33.683 ]sampleid: 000000115946.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:33.909 ]sampleid: 000000116068.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:34.136 ]sampleid: 000000116206.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:34.366 ]sampleid: 000000116208.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:34.593 ]sampleid: 000000116362.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:34.814 ]sampleid: 000000116439.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:35. 44 ]sampleid: 000000116479.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:35.273 ]sampleid: 000000116589.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:35.494 ]sampleid: 000000116825.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:35.727 ]sampleid: 000000117197.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:35.955 ]sampleid: 000000117374.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:36.183 ]sampleid: 000000117425.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:36.414 ]sampleid: 000000117492.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:36.643 ]sampleid: 000000117525.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:36.874 ]sampleid: 000000117645.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:37.103 ]sampleid: 000000117719.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:37.334 ]sampleid: 000000117744.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:37.564 ]sampleid: 000000117908.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:37.793 ]sampleid: 000000117914.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:38. 24 ]sampleid: 000000118209.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:38.254 ]sampleid: 000000118367.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:38.491 ]sampleid: 000000118405.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:38.721 ]sampleid: 000000118515.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:38.955 ]sampleid: 000000118594.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:39.193 ]sampleid: 000000118921.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:39.423 ]sampleid: 000000119038.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:39.654 ]sampleid: 000000119088.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:39.883 ]sampleid: 000000119233.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:40.116 ]sampleid: 000000119365.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:40.353 ]sampleid: 000000119445.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:40.584 ]sampleid: 000000119452.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:40.815 ]sampleid: 000000119516.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:41. 54 ]sampleid: 000000119641.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:41.293 ]sampleid: 000000119677.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:41.523 ]sampleid: 000000119828.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:41.756 ]sampleid: 000000119911.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:41.994 ]sampleid: 000000119995.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:42.233 ]sampleid: 000000120420.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:42.463 ]sampleid: 000000120572.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:42.695 ]sampleid: 000000120584.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:42.930 ]sampleid: 000000120777.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:43.164 ]sampleid: 000000120853.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:43.402 ]sampleid: 000000121031.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:43.639 ]sampleid: 000000121153.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:43.885 ]sampleid: 000000121242.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:44.120 ]sampleid: 000000121417.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:44.356 ]sampleid: 000000121497.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:44.595 ]sampleid: 000000121506.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:44.835 ]sampleid: 000000121586.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:45. 74 ]sampleid: 000000121591.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:45.313 ]sampleid: 000000121673.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:45.545 ]sampleid: 000000121744.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:45.783 ]sampleid: 000000122046.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:46. 23 ]sampleid: 000000122166.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:46.261 ]sampleid: 000000122217.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:46.504 ]sampleid: 000000122606.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:46.743 ]sampleid: 000000122672.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:46.982 ]sampleid: 000000122745.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:47.221 ]sampleid: 000000122927.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:47.463 ]sampleid: 000000122962.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:47.701 ]sampleid: 000000122969.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:47.943 ]sampleid: 000000123131.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:48.182 ]sampleid: 000000123213.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:48.423 ]sampleid: 000000123321.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:48.664 ]sampleid: 000000123480.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:48.910 ]sampleid: 000000123585.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:49.152 ]sampleid: 000000123633.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:49.394 ]sampleid: 000000124277.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:49.634 ]sampleid: 000000124442.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:49.883 ]sampleid: 000000124636.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:50.124 ]sampleid: 000000124659.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:50.364 ]sampleid: 000000124798.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:50.605 ]sampleid: 000000124975.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:50.843 ]sampleid: 000000125062.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:51. 81 ]sampleid: 000000125072.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:51.323 ]sampleid: 000000125129.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:51.567 ]sampleid: 000000125211.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:51.803 ]sampleid: 000000125245.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:52. 48 ]sampleid: 000000125257.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:52.285 ]sampleid: 000000125405.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:52.523 ]sampleid: 000000125472.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:52.764 ]sampleid: 000000125572.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:53.  4 ]sampleid: 000000125778.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:53.252 ]sampleid: 000000125806.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:53.494 ]sampleid: 000000125850.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:53.740 ]sampleid: 000000125936.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:53.985 ]sampleid: 000000125952.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:54.226 ]sampleid: 000000126107.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:54.463 ]sampleid: 000000126110.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:54.714 ]sampleid: 000000126137.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:54.968 ]sampleid: 000000126216.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:55.214 ]sampleid: 000000126226.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:55.461 ]sampleid: 000000126592.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:55.713 ]sampleid: 000000127092.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:55.960 ]sampleid: 000000127135.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:56.205 ]sampleid: 000000127182.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:56.449 ]sampleid: 000000127263.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:56.692 ]sampleid: 000000127270.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:56.940 ]sampleid: 000000127394.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:57.194 ]sampleid: 000000127476.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:57.441 ]sampleid: 000000127494.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:57.694 ]sampleid: 000000127517.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:57.943 ]sampleid: 000000127530.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:58.193 ]sampleid: 000000127624.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:58.440 ]sampleid: 000000127660.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:58.693 ]sampleid: 000000127955.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:58.934 ]sampleid: 000000127987.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:59.183 ]sampleid: 000000128051.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:59.434 ]sampleid: 000000128112.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:59.683 ]sampleid: 000000128148.jpg, result=true
[ AI-Rank-Log  4/ 8 14:51:59.933 ]sampleid: 000000128372.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 0.181 ]sampleid: 000000128476.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 0.434 ]sampleid: 000000128598.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 0.683 ]sampleid: 000000128654.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 0.934 ]sampleid: 000000128658.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 1.191 ]sampleid: 000000128675.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 1.440 ]sampleid: 000000128699.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 1.694 ]sampleid: 000000128748.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 1.944 ]sampleid: 000000129054.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 2.196 ]sampleid: 000000129062.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 2.454 ]sampleid: 000000129113.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 2.714 ]sampleid: 000000129135.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 2.973 ]sampleid: 000000129322.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 3.222 ]sampleid: 000000129416.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 3.474 ]sampleid: 000000129492.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 3.734 ]sampleid: 000000129756.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 3.984 ]sampleid: 000000129812.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 4.235 ]sampleid: 000000129945.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 4.492 ]sampleid: 000000130386.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 4.742 ]sampleid: 000000130465.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 4.996 ]sampleid: 000000130566.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 5.252 ]sampleid: 000000130579.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 5.503 ]sampleid: 000000130586.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 5.763 ]sampleid: 000000130599.jpg, result=true
[ AI-Rank-Log  4/ 8 14:52: 6. 22 ]sampleid: 000000130613.jpg, result=true
