[ AI-Rank-Log  4/ 7 20:56:59.187 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 7 20:59: 9.578 ]sampleid: 000000159977.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59: 9.730 ]sampleid: 000000160012.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59: 9.884 ]sampleid: 000000160556.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:10. 36 ]sampleid: 000000160666.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:10.189 ]sampleid: 000000160728.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:10.342 ]sampleid: 000000160772.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:10.494 ]sampleid: 000000160864.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:10.644 ]sampleid: 000000161008.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:10.799 ]sampleid: 000000161032.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:10.947 ]sampleid: 000000161044.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:11. 98 ]sampleid: 000000161128.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:11.250 ]sampleid: 000000161397.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:11.405 ]sampleid: 000000161609.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:11.558 ]sampleid: 000000161642.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:11.711 ]sampleid: 000000161781.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:11.868 ]sampleid: 000000161799.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:12. 22 ]sampleid: 000000161820.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:12.174 ]sampleid: 000000161861.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:12.332 ]sampleid: 000000161875.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:12.497 ]sampleid: 000000161879.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:12.653 ]sampleid: 000000161925.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:12.809 ]sampleid: 000000161978.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:12.967 ]sampleid: 000000162035.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:13.133 ]sampleid: 000000162092.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:13.288 ]sampleid: 000000162130.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:13.445 ]sampleid: 000000162366.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:13.602 ]sampleid: 000000162415.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:13.755 ]sampleid: 000000162543.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:13.913 ]sampleid: 000000162581.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:14. 75 ]sampleid: 000000162732.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:14.234 ]sampleid: 000000162858.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:14.394 ]sampleid: 000000163057.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:14.550 ]sampleid: 000000163117.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:14.715 ]sampleid: 000000163118.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:14.877 ]sampleid: 000000163155.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:15. 37 ]sampleid: 000000163257.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:15.191 ]sampleid: 000000163258.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:15.349 ]sampleid: 000000163290.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:15.503 ]sampleid: 000000163314.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:15.659 ]sampleid: 000000163562.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:15.821 ]sampleid: 000000163611.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:15.977 ]sampleid: 000000163640.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:16.137 ]sampleid: 000000163682.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:16.297 ]sampleid: 000000163746.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:16.451 ]sampleid: 000000163951.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:16.611 ]sampleid: 000000164115.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:16.772 ]sampleid: 000000164363.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:16.927 ]sampleid: 000000164602.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:17. 84 ]sampleid: 000000164637.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:17.240 ]sampleid: 000000164883.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:17.396 ]sampleid: 000000164885.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:17.554 ]sampleid: 000000164969.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:17.712 ]sampleid: 000000165039.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:17.870 ]sampleid: 000000165257.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:18. 32 ]sampleid: 000000165336.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:18.192 ]sampleid: 000000165351.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:18.354 ]sampleid: 000000165500.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:18.511 ]sampleid: 000000165518.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:18.672 ]sampleid: 000000165681.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:18.830 ]sampleid: 000000165713.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:18.988 ]sampleid: 000000165831.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:19.147 ]sampleid: 000000166165.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:19.301 ]sampleid: 000000166166.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:19.457 ]sampleid: 000000166259.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:19.614 ]sampleid: 000000166277.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:19.771 ]sampleid: 000000166287.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:19.932 ]sampleid: 000000166391.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:20. 94 ]sampleid: 000000166426.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:20.250 ]sampleid: 000000166478.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:20.413 ]sampleid: 000000166509.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:20.571 ]sampleid: 000000166521.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:20.728 ]sampleid: 000000166563.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:20.889 ]sampleid: 000000166642.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:21. 51 ]sampleid: 000000166664.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:21.215 ]sampleid: 000000166747.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:21.375 ]sampleid: 000000166768.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:21.535 ]sampleid: 000000166918.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:21.691 ]sampleid: 000000167067.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:21.853 ]sampleid: 000000167122.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:22. 14 ]sampleid: 000000167128.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:22.170 ]sampleid: 000000167159.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:22.333 ]sampleid: 000000167240.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:22.493 ]sampleid: 000000167353.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:22.652 ]sampleid: 000000167486.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:22.814 ]sampleid: 000000167540.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:22.975 ]sampleid: 000000167572.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:23.133 ]sampleid: 000000167898.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:23.293 ]sampleid: 000000167902.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:23.453 ]sampleid: 000000168330.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:23.617 ]sampleid: 000000168337.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:23.778 ]sampleid: 000000168458.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:23.942 ]sampleid: 000000168593.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:24.104 ]sampleid: 000000168619.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:24.267 ]sampleid: 000000168883.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:24.424 ]sampleid: 000000168974.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:24.586 ]sampleid: 000000169076.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:24.748 ]sampleid: 000000169169.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:24.910 ]sampleid: 000000169356.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:25. 79 ]sampleid: 000000169996.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:25.241 ]sampleid: 000000170099.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:25.401 ]sampleid: 000000170116.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:25.565 ]sampleid: 000000170191.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:25.727 ]sampleid: 000000170278.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:25.891 ]sampleid: 000000170474.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:26. 54 ]sampleid: 000000170545.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:26.218 ]sampleid: 000000170595.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:26.381 ]sampleid: 000000170613.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:26.544 ]sampleid: 000000170670.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:26.710 ]sampleid: 000000170739.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:26.877 ]sampleid: 000000170893.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:27. 40 ]sampleid: 000000170955.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:27.204 ]sampleid: 000000171050.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:27.368 ]sampleid: 000000171190.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:27.535 ]sampleid: 000000171298.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:27.698 ]sampleid: 000000171382.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:27.864 ]sampleid: 000000171611.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:28. 29 ]sampleid: 000000171740.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:28.197 ]sampleid: 000000171757.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:28.368 ]sampleid: 000000171788.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:28.532 ]sampleid: 000000172083.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:28.701 ]sampleid: 000000172330.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:28.864 ]sampleid: 000000172396.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:29. 30 ]sampleid: 000000172547.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:29.199 ]sampleid: 000000172571.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:29.361 ]sampleid: 000000172595.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:29.525 ]sampleid: 000000172617.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:29.690 ]sampleid: 000000172648.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:29.858 ]sampleid: 000000172649.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:30. 23 ]sampleid: 000000172856.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:30.188 ]sampleid: 000000172877.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:30.348 ]sampleid: 000000172935.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:30.517 ]sampleid: 000000172946.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:30.688 ]sampleid: 000000172977.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:30.855 ]sampleid: 000000173004.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:31. 21 ]sampleid: 000000173008.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:31.188 ]sampleid: 000000173033.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:31.354 ]sampleid: 000000173044.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:31.523 ]sampleid: 000000173057.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:31.691 ]sampleid: 000000173091.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:31.862 ]sampleid: 000000173183.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:32. 31 ]sampleid: 000000173302.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:32.206 ]sampleid: 000000173371.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:32.378 ]sampleid: 000000173383.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:32.548 ]sampleid: 000000173799.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:32.716 ]sampleid: 000000173830.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:32.884 ]sampleid: 000000174004.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:33. 47 ]sampleid: 000000174018.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:33.214 ]sampleid: 000000174123.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:33.379 ]sampleid: 000000174231.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:33.549 ]sampleid: 000000174371.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:33.724 ]sampleid: 000000174482.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:33.896 ]sampleid: 000000175251.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:34. 62 ]sampleid: 000000175364.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:34.226 ]sampleid: 000000175387.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:34.396 ]sampleid: 000000175438.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:34.563 ]sampleid: 000000175443.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:34.732 ]sampleid: 000000175535.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:34.905 ]sampleid: 000000176037.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:35. 71 ]sampleid: 000000176232.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:35.241 ]sampleid: 000000176446.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:35.413 ]sampleid: 000000176606.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:35.583 ]sampleid: 000000176634.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:35.753 ]sampleid: 000000176701.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:35.921 ]sampleid: 000000176778.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:36. 89 ]sampleid: 000000176799.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:36.259 ]sampleid: 000000176847.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:36.424 ]sampleid: 000000176857.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:36.591 ]sampleid: 000000176901.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:36.762 ]sampleid: 000000177015.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:36.935 ]sampleid: 000000177065.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:37.104 ]sampleid: 000000177213.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:37.275 ]sampleid: 000000177357.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:37.446 ]sampleid: 000000177383.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:37.615 ]sampleid: 000000177489.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:37.784 ]sampleid: 000000177539.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:37.952 ]sampleid: 000000177714.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:38.123 ]sampleid: 000000177861.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:38.292 ]sampleid: 000000177893.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:38.466 ]sampleid: 000000177934.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:38.637 ]sampleid: 000000177935.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:38.805 ]sampleid: 000000178028.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:38.975 ]sampleid: 000000178469.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:39.145 ]sampleid: 000000178618.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:39.317 ]sampleid: 000000178744.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:39.487 ]sampleid: 000000178982.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:39.655 ]sampleid: 000000179112.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:39.827 ]sampleid: 000000179141.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:39.999 ]sampleid: 000000179174.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:40.171 ]sampleid: 000000179214.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:40.346 ]sampleid: 000000179265.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:40.518 ]sampleid: 000000179285.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:40.689 ]sampleid: 000000179392.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:40.866 ]sampleid: 000000179487.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:41. 38 ]sampleid: 000000179642.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:41.210 ]sampleid: 000000179653.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:41.388 ]sampleid: 000000179765.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:41.562 ]sampleid: 000000179898.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:41.735 ]sampleid: 000000180011.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:41.909 ]sampleid: 000000180101.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:42. 83 ]sampleid: 000000180135.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:42.260 ]sampleid: 000000180188.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:42.431 ]sampleid: 000000180296.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:42.606 ]sampleid: 000000180383.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:42.780 ]sampleid: 000000180487.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:42.954 ]sampleid: 000000180560.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:43.127 ]sampleid: 000000180751.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:43.297 ]sampleid: 000000180792.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:43.470 ]sampleid: 000000180798.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:43.649 ]sampleid: 000000180878.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:43.831 ]sampleid: 000000181303.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:44.  8 ]sampleid: 000000181421.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:44.182 ]sampleid: 000000181499.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:44.358 ]sampleid: 000000181542.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:44.531 ]sampleid: 000000181666.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:44.706 ]sampleid: 000000181753.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:44.879 ]sampleid: 000000181796.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:45. 54 ]sampleid: 000000181816.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:45.227 ]sampleid: 000000181859.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:45.404 ]sampleid: 000000181969.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:45.576 ]sampleid: 000000182021.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:45.753 ]sampleid: 000000182155.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:45.931 ]sampleid: 000000182162.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:46.108 ]sampleid: 000000182202.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:46.287 ]sampleid: 000000182417.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:46.461 ]sampleid: 000000182441.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:46.640 ]sampleid: 000000182611.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:46.818 ]sampleid: 000000182805.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:46.994 ]sampleid: 000000182923.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:47.176 ]sampleid: 000000183049.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:47.355 ]sampleid: 000000183104.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:47.532 ]sampleid: 000000183127.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:47.710 ]sampleid: 000000183246.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:47.896 ]sampleid: 000000183391.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:48. 77 ]sampleid: 000000183437.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:48.256 ]sampleid: 000000183500.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:48.437 ]sampleid: 000000183648.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:48.616 ]sampleid: 000000183675.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:48.797 ]sampleid: 000000183709.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:48.972 ]sampleid: 000000183716.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:49.148 ]sampleid: 000000183965.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:49.326 ]sampleid: 000000184321.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:49.507 ]sampleid: 000000184324.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:49.686 ]sampleid: 000000184338.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:49.864 ]sampleid: 000000184384.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:50. 46 ]sampleid: 000000184400.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:50.225 ]sampleid: 000000184611.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:50.401 ]sampleid: 000000184762.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:50.577 ]sampleid: 000000184791.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:50.756 ]sampleid: 000000184978.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:50.936 ]sampleid: 000000185157.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:51.118 ]sampleid: 000000185250.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:51.296 ]sampleid: 000000185292.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:51.475 ]sampleid: 000000185409.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:51.655 ]sampleid: 000000185472.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:51.828 ]sampleid: 000000185473.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:52.  6 ]sampleid: 000000185599.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:52.183 ]sampleid: 000000185802.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:52.363 ]sampleid: 000000185890.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:52.538 ]sampleid: 000000185950.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:52.716 ]sampleid: 000000186042.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:52.894 ]sampleid: 000000186282.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:53. 73 ]sampleid: 000000186296.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:53.251 ]sampleid: 000000186345.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:53.433 ]sampleid: 000000186422.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:53.611 ]sampleid: 000000186449.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:53.793 ]sampleid: 000000186624.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:53.972 ]sampleid: 000000186632.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:54.154 ]sampleid: 000000186637.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:54.334 ]sampleid: 000000186873.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:54.511 ]sampleid: 000000186929.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:54.692 ]sampleid: 000000186938.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:54.874 ]sampleid: 000000186980.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:55. 53 ]sampleid: 000000187055.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:55.233 ]sampleid: 000000187144.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:55.412 ]sampleid: 000000187236.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:55.592 ]sampleid: 000000187243.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:55.773 ]sampleid: 000000187249.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:55.950 ]sampleid: 000000187271.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:56.131 ]sampleid: 000000187362.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:56.315 ]sampleid: 000000187513.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:56.495 ]sampleid: 000000187585.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:56.676 ]sampleid: 000000187734.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:56.855 ]sampleid: 000000187745.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:57. 33 ]sampleid: 000000187990.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:57.216 ]sampleid: 000000188296.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:57.400 ]sampleid: 000000188439.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:57.583 ]sampleid: 000000188465.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:57.765 ]sampleid: 000000188592.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:57.943 ]sampleid: 000000188689.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:58.122 ]sampleid: 000000188906.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:58.305 ]sampleid: 000000189078.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:58.483 ]sampleid: 000000189213.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:58.664 ]sampleid: 000000189226.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:58.845 ]sampleid: 000000189310.jpg, result=true
[ AI-Rank-Log  4/ 7 20:59:59. 25 ]sampleid: 000000189436.jpg, result=true
