[ AI-Rank-Log  4/ 7 22:41:46.293 ]load_data, checksum: e753a469e46c13dcb99114b2202c2a0c
[ AI-Rank-Log  4/ 7 22:43:36.772 ]sampleid: 000000135673.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:36.923 ]sampleid: 000000135872.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:37. 75 ]sampleid: 000000135890.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:37.227 ]sampleid: 000000135902.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:37.378 ]sampleid: 000000136033.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:37.531 ]sampleid: 000000136334.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:37.682 ]sampleid: 000000136355.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:37.832 ]sampleid: 000000136466.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:37.984 ]sampleid: 000000136600.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:38.136 ]sampleid: 000000136633.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:38.289 ]sampleid: 000000136715.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:38.438 ]sampleid: 000000136772.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:38.589 ]sampleid: 000000136915.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:38.740 ]sampleid: 000000137106.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:38.889 ]sampleid: 000000137246.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:39. 42 ]sampleid: 000000137294.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:39.198 ]sampleid: 000000137576.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:39.350 ]sampleid: 000000137727.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:39.502 ]sampleid: 000000137950.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:39.653 ]sampleid: 000000138115.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:39.807 ]sampleid: 000000138241.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:39.961 ]sampleid: 000000138492.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:40.115 ]sampleid: 000000138550.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:40.269 ]sampleid: 000000138639.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:40.421 ]sampleid: 000000138819.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:40.577 ]sampleid: 000000138856.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:40.732 ]sampleid: 000000138954.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:40.886 ]sampleid: 000000138979.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:41. 37 ]sampleid: 000000139077.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:41.193 ]sampleid: 000000139099.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:41.346 ]sampleid: 000000139260.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:41.497 ]sampleid: 000000139684.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:41.651 ]sampleid: 000000139871.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:41.808 ]sampleid: 000000139872.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:41.964 ]sampleid: 000000139883.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:42.117 ]sampleid: 000000140076.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:42.272 ]sampleid: 000000140203.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:42.426 ]sampleid: 000000140270.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:42.582 ]sampleid: 000000140286.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:42.739 ]sampleid: 000000140420.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:42.893 ]sampleid: 000000140439.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:43. 50 ]sampleid: 000000140556.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:43.207 ]sampleid: 000000140583.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:43.362 ]sampleid: 000000140640.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:43.519 ]sampleid: 000000140658.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:43.672 ]sampleid: 000000140840.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:43.826 ]sampleid: 000000140929.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:43.982 ]sampleid: 000000140987.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:44.139 ]sampleid: 000000141328.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:44.295 ]sampleid: 000000141597.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:44.449 ]sampleid: 000000141671.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:44.607 ]sampleid: 000000141821.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:44.765 ]sampleid: 000000142092.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:44.925 ]sampleid: 000000142238.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:45. 82 ]sampleid: 000000142324.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:45.240 ]sampleid: 000000142472.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:45.395 ]sampleid: 000000142585.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:45.554 ]sampleid: 000000142620.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:45.708 ]sampleid: 000000142790.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:45.867 ]sampleid: 000000142971.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:46. 21 ]sampleid: 000000143068.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:46.180 ]sampleid: 000000143556.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:46.340 ]sampleid: 000000143572.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:46.500 ]sampleid: 000000143931.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:46.657 ]sampleid: 000000143961.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:46.818 ]sampleid: 000000143998.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:46.973 ]sampleid: 000000144003.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:47.130 ]sampleid: 000000144114.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:47.289 ]sampleid: 000000144300.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:47.448 ]sampleid: 000000144333.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:47.607 ]sampleid: 000000144706.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:47.763 ]sampleid: 000000144784.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:47.920 ]sampleid: 000000144798.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:48. 78 ]sampleid: 000000144932.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:48.236 ]sampleid: 000000144984.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:48.394 ]sampleid: 000000145020.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:48.554 ]sampleid: 000000145591.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:48.715 ]sampleid: 000000145597.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:48.874 ]sampleid: 000000145620.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:49. 33 ]sampleid: 000000145665.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:49.193 ]sampleid: 000000145781.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:49.354 ]sampleid: 000000146155.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:49.513 ]sampleid: 000000146358.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:49.671 ]sampleid: 000000146363.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:49.831 ]sampleid: 000000146457.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:49.992 ]sampleid: 000000146489.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:50.154 ]sampleid: 000000146498.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:50.316 ]sampleid: 000000146667.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:50.474 ]sampleid: 000000146825.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:50.637 ]sampleid: 000000146831.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:50.799 ]sampleid: 000000147205.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:50.957 ]sampleid: 000000147223.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:51.119 ]sampleid: 000000147338.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:51.279 ]sampleid: 000000147415.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:51.441 ]sampleid: 000000147498.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:51.604 ]sampleid: 000000147518.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:51.765 ]sampleid: 000000147725.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:51.926 ]sampleid: 000000147729.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:52. 88 ]sampleid: 000000147740.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:52.250 ]sampleid: 000000147745.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:52.412 ]sampleid: 000000148508.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:52.572 ]sampleid: 000000148620.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:52.734 ]sampleid: 000000148662.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:52.899 ]sampleid: 000000148707.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:53. 63 ]sampleid: 000000148719.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:53.225 ]sampleid: 000000148730.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:53.389 ]sampleid: 000000148739.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:53.552 ]sampleid: 000000148783.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:53.715 ]sampleid: 000000148957.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:53.879 ]sampleid: 000000148999.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:54. 39 ]sampleid: 000000149222.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:54.202 ]sampleid: 000000149375.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:54.370 ]sampleid: 000000149406.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:54.535 ]sampleid: 000000149568.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:54.701 ]sampleid: 000000149622.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:54.858 ]sampleid: 000000149770.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:55. 21 ]sampleid: 000000150224.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:55.185 ]sampleid: 000000150265.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:55.351 ]sampleid: 000000150417.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:55.515 ]sampleid: 000000150638.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:55.676 ]sampleid: 000000150649.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:55.843 ]sampleid: 000000150726.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:56.  6 ]sampleid: 000000150930.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:56.170 ]sampleid: 000000151000.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:56.334 ]sampleid: 000000151051.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:56.500 ]sampleid: 000000151480.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:56.663 ]sampleid: 000000151516.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:56.827 ]sampleid: 000000151629.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:56.991 ]sampleid: 000000151657.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:57.158 ]sampleid: 000000151662.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:57.323 ]sampleid: 000000151820.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:57.488 ]sampleid: 000000151857.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:57.653 ]sampleid: 000000151938.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:57.820 ]sampleid: 000000151962.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:57.987 ]sampleid: 000000152120.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:58.155 ]sampleid: 000000152214.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:58.323 ]sampleid: 000000152465.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:58.489 ]sampleid: 000000152686.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:58.655 ]sampleid: 000000152740.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:58.822 ]sampleid: 000000152771.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:58.990 ]sampleid: 000000152870.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:59.158 ]sampleid: 000000153011.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:59.321 ]sampleid: 000000153217.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:59.488 ]sampleid: 000000153229.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:59.656 ]sampleid: 000000153299.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:59.824 ]sampleid: 000000153343.jpg, result=true
[ AI-Rank-Log  4/ 7 22:43:59.993 ]sampleid: 000000153510.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 0.159 ]sampleid: 000000153527.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 0.326 ]sampleid: 000000153529.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 0.491 ]sampleid: 000000153568.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 0.659 ]sampleid: 000000153632.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 0.827 ]sampleid: 000000153669.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 0.996 ]sampleid: 000000153782.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 1.162 ]sampleid: 000000153797.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 1.330 ]sampleid: 000000154000.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 1.499 ]sampleid: 000000154004.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 1.668 ]sampleid: 000000154087.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 1.833 ]sampleid: 000000154213.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 2.  0 ]sampleid: 000000154339.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 2.169 ]sampleid: 000000154358.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 2.338 ]sampleid: 000000154425.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 2.507 ]sampleid: 000000154431.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 2.673 ]sampleid: 000000154644.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 2.842 ]sampleid: 000000154705.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 3.  8 ]sampleid: 000000154718.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 3.180 ]sampleid: 000000154947.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 3.349 ]sampleid: 000000155051.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 3.515 ]sampleid: 000000155145.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 3.682 ]sampleid: 000000155154.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 3.851 ]sampleid: 000000155179.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 4. 20 ]sampleid: 000000155291.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 4.189 ]sampleid: 000000155341.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 4.358 ]sampleid: 000000155443.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 4.528 ]sampleid: 000000155451.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 4.699 ]sampleid: 000000155571.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 4.871 ]sampleid: 000000156071.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 5. 43 ]sampleid: 000000156076.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 5.213 ]sampleid: 000000156278.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 5.385 ]sampleid: 000000156292.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 5.552 ]sampleid: 000000156372.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 5.724 ]sampleid: 000000156643.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 5.892 ]sampleid: 000000156924.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 6. 61 ]sampleid: 000000157046.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 6.229 ]sampleid: 000000157098.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 6.400 ]sampleid: 000000157124.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 6.568 ]sampleid: 000000157138.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 6.739 ]sampleid: 000000157213.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 6.910 ]sampleid: 000000157365.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 7. 82 ]sampleid: 000000157390.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 7.253 ]sampleid: 000000157418.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 7.426 ]sampleid: 000000157601.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 7.599 ]sampleid: 000000157756.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 7.771 ]sampleid: 000000157767.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 7.942 ]sampleid: 000000157807.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 8.114 ]sampleid: 000000157847.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 8.287 ]sampleid: 000000157928.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 8.457 ]sampleid: 000000158227.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 8.632 ]sampleid: 000000158548.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 8.806 ]sampleid: 000000158660.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 8.977 ]sampleid: 000000158744.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 9.152 ]sampleid: 000000158945.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 9.324 ]sampleid: 000000158956.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 9.497 ]sampleid: 000000159112.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 9.669 ]sampleid: 000000159282.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44: 9.839 ]sampleid: 000000159311.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:10. 12 ]sampleid: 000000159399.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:10.187 ]sampleid: 000000159458.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:10.360 ]sampleid: 000000159684.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:10.532 ]sampleid: 000000159791.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:10.707 ]sampleid: 000000159977.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:10.881 ]sampleid: 000000160012.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:11. 53 ]sampleid: 000000160556.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:11.227 ]sampleid: 000000160666.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:11.401 ]sampleid: 000000160728.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:11.576 ]sampleid: 000000160772.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:11.750 ]sampleid: 000000160864.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:11.925 ]sampleid: 000000161008.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:12.100 ]sampleid: 000000161032.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:12.271 ]sampleid: 000000161044.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:12.445 ]sampleid: 000000161128.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:12.618 ]sampleid: 000000161397.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:12.794 ]sampleid: 000000161609.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:12.970 ]sampleid: 000000161642.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:13.145 ]sampleid: 000000161781.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:13.319 ]sampleid: 000000161799.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:13.493 ]sampleid: 000000161820.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:13.666 ]sampleid: 000000161861.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:13.844 ]sampleid: 000000161875.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:14. 21 ]sampleid: 000000161879.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:14.196 ]sampleid: 000000161925.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:14.371 ]sampleid: 000000161978.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:14.546 ]sampleid: 000000162035.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:14.725 ]sampleid: 000000162092.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:14.902 ]sampleid: 000000162130.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:15. 78 ]sampleid: 000000162366.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:15.253 ]sampleid: 000000162415.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:15.429 ]sampleid: 000000162543.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:15.606 ]sampleid: 000000162581.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:15.783 ]sampleid: 000000162732.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:15.960 ]sampleid: 000000162858.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:16.137 ]sampleid: 000000163057.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:16.312 ]sampleid: 000000163117.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:16.489 ]sampleid: 000000163118.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:16.666 ]sampleid: 000000163155.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:16.843 ]sampleid: 000000163257.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:17. 21 ]sampleid: 000000163258.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:17.198 ]sampleid: 000000163290.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:17.373 ]sampleid: 000000163314.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:17.548 ]sampleid: 000000163562.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:17.729 ]sampleid: 000000163611.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:17.908 ]sampleid: 000000163640.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:18. 88 ]sampleid: 000000163682.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:18.268 ]sampleid: 000000163746.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:18.445 ]sampleid: 000000163951.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:18.624 ]sampleid: 000000164115.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:18.805 ]sampleid: 000000164363.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:18.983 ]sampleid: 000000164602.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:19.164 ]sampleid: 000000164637.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:19.341 ]sampleid: 000000164883.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:19.519 ]sampleid: 000000164885.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:19.697 ]sampleid: 000000164969.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:19.876 ]sampleid: 000000165039.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:20. 53 ]sampleid: 000000165257.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:20.234 ]sampleid: 000000165336.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:20.415 ]sampleid: 000000165351.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:20.597 ]sampleid: 000000165500.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:20.778 ]sampleid: 000000165518.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:20.959 ]sampleid: 000000165681.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:21.138 ]sampleid: 000000165713.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:21.318 ]sampleid: 000000165831.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:21.502 ]sampleid: 000000166165.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:21.680 ]sampleid: 000000166166.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:21.861 ]sampleid: 000000166259.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:22. 41 ]sampleid: 000000166277.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:22.223 ]sampleid: 000000166287.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:22.403 ]sampleid: 000000166391.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:22.585 ]sampleid: 000000166426.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:22.764 ]sampleid: 000000166478.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:22.945 ]sampleid: 000000166509.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:23.123 ]sampleid: 000000166521.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:23.303 ]sampleid: 000000166563.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:23.486 ]sampleid: 000000166642.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:23.668 ]sampleid: 000000166664.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:23.846 ]sampleid: 000000166747.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:24. 27 ]sampleid: 000000166768.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:24.210 ]sampleid: 000000166918.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:24.389 ]sampleid: 000000167067.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:24.571 ]sampleid: 000000167122.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:24.753 ]sampleid: 000000167128.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:24.935 ]sampleid: 000000167159.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:25.117 ]sampleid: 000000167240.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:25.299 ]sampleid: 000000167353.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:25.481 ]sampleid: 000000167486.jpg, result=true
[ AI-Rank-Log  4/ 7 22:44:25.663 ]sampleid: 000000167540.jpg, result=true
